-2.0e0 -1.3e0 -6.7589386e-3 -6.7589386e-3
-1.9183691e0 -1.3e0 -8.9268213e-3 -8.9268213e-3
-1.8367383e0 -1.3e0 -1.16126994e-2 -1.16126994e-2
-1.7551074e0 -1.3e0 -1.48775375e-2 -1.48775375e-2
-1.6734764e0 -1.3e0 -1.876672e-2 -1.876672e-2
-1.5918456e0 -1.3e0 -2.3304352e-2 -2.3304352e-2
-1.5102147e0 -1.3e0 -2.8480382e-2 -2.8480382e-2
-1.4285837e0 -1.3e0 -3.4245367e-2 -3.4245367e-2
-1.3469528e0 -1.3e0 -4.049914e-2 -4.049914e-2
-1.265322e0 -1.3e0 -4.7087906e-2 -4.7087906e-2
-1.183691e0 -1.3e0 -5.3797993e-2 -5.3797993e-2
-1.1020601e0 -1.3e0 -6.0362433e-2 -6.0362433e-2
-1.0204292e0 -1.3e0 -6.646487e-2 -6.646487e-2
-9.387982e-1 -1.3e0 -7.17536157e-2 -7.17536157e-2
-8.571674e-1 -1.3e0 -7.5858958e-2 -7.5858958e-2
-7.755363e-1 -1.3e0 -7.842223e-2 -7.842223e-2
-6.939055e-1 -1.3e0 -7.911217e-2 -7.911217e-2
-6.122746e-1 -1.3e0 -7.7648709e-2 -7.7648709e-2
-5.306438e-1 -1.3e0 -7.3876208e-2 -7.3876208e-2
-4.490128e-1 -1.3e0 -6.772456e-2 -6.772456e-2
-3.673819e-1 -1.3e0 -5.9229286e-2 -5.9229286e-2
-2.85751e-1 -1.3e0 -4.8586266e-2 -4.8586266e-2
-2.0412e-1 -1.3e0 -3.6116997e-2 -3.6116997e-2
-1.224892e-1 -1.3e0 -2.2259961e-2 -2.2259961e-2
-4.08583e-2 -1.3e0 -7.5273274e-3 -7.5273274e-3
4.07727e-2 -1.3e0 7.511557e-3 7.511557e-3
1.224036e-1 -1.3e0 2.2244405e-2 2.2244405e-2
2.040344e-1 -1.3e0 3.612022e-2 3.612022e-2
2.856653e-1 -1.3e0 4.8571684e-2 4.8571684e-2
3.672963e-1 -1.3e0 5.9215486e-2 5.9215486e-2
4.489272e-1 -1.3e0 6.7711649e-2 6.7711649e-2
5.30558e-1 -1.3e0 7.386427e-2 7.386427e-2
6.12189e-1 -1.3e0 7.7637854e-2 7.7637854e-2
6.938199e-1 -1.3e0 7.9102411e-2 7.9102411e-2
7.754507e-1 -1.3e0 7.8413574e-2 7.8413574e-2
8.570816e-1 -1.3e0 7.58621974e-2 7.58621974e-2
9.387126e-1 -1.3e0 7.17580592e-2 7.17580592e-2
1.0203435e0 -1.3e0 6.6471199e-2 6.6471199e-2
1.1019743e0 -1.3e0 6.036959e-2 6.036959e-2
1.1836053e0 -1.3e0 5.3804657e-2 5.3804657e-2
1.2652362e0 -1.3e0 4.7094745e-2 4.7094745e-2
1.346867e0 -1.3e0 4.050658e-2 4.050658e-2
1.4284981e0 -1.3e0 3.4251515e-2 3.4251515e-2
1.510129e0 -1.3e0 2.8486467e-2 2.8486467e-2
1.5917598e0 -1.3e0 2.3309561e-2 2.3309561e-2
1.6733907e0 -1.3e0 1.87712e-2 1.87712e-2
1.7550217e0 -1.3e0 1.48813202e-2 1.48813202e-2
1.8366525e0 -1.3e0 1.16159006e-2 1.16159006e-2
1.9182834e0 -1.3e0 8.9293301e-3 8.9293301e-3
1.9999144e0 -1.3e0 6.7609842e-3 6.7609842e-3

-2.0e0 -1.2469392e0 -7.7369537e-3 -7.7369537e-3
-1.9183691e0 -1.2469392e0 -1.0218459e-2 -1.0218459e-2
-1.8367383e0 -1.2469392e0 -1.32931937e-2 -1.32931937e-2
-1.7551074e0 -1.2469392e0 -1.70304869e-2 -1.70304869e-2
-1.6734764e0 -1.2469392e0 -2.1482594e-2 -2.1482594e-2
-1.5918456e0 -1.2469392e0 -2.6676459e-2 -2.6676459e-2
-1.5102147e0 -1.2469392e0 -3.2601762e-2 -3.2601762e-2
-1.4285837e0 -1.2469392e0 -3.9200858e-2 -3.9200858e-2
-1.3469528e0 -1.2469392e0 -4.6359688e-2 -4.6359688e-2
-1.265322e0 -1.2469392e0 -5.3901056e-2 -5.3901056e-2
-1.183691e0 -1.2469392e0 -6.1582874e-2 -6.1582874e-2
-1.1020601e0 -1.2469392e0 -6.9097354e-2 -6.9097354e-2
-1.0204292e0 -1.2469392e0 -7.6082832e-2 -7.6082832e-2
-9.387982e-1 -1.2469392e0 -8.21354468e-2 -8.21354468e-2
-8.571674e-1 -1.2469392e0 -8.6848228e-2 -8.6848228e-2
-7.755363e-1 -1.2469392e0 -8.9745114e-2 -8.9745114e-2
-6.939055e-1 -1.2469392e0 -9.0568556e-2 -9.0568556e-2
-6.122746e-1 -1.2469392e0 -8.885942e-2 -8.885942e-2
-5.306438e-1 -1.2469392e0 -8.4547464e-2 -8.4547464e-2
-4.490128e-1 -1.2469392e0 -7.7517595e-2 -7.7517595e-2
-3.673819e-1 -1.2469392e0 -6.7796635e-2 -6.7796635e-2
-2.85751e-1 -1.2469392e0 -5.5618594e-2 -5.5618594e-2
-2.0412e-1 -1.2469392e0 -4.1362897e-2 -4.1362897e-2
-1.224892e-1 -1.2469392e0 -2.5482646e-2 -2.5482646e-2
-4.08583e-2 -1.2469392e0 -8.6149767e-3 -8.6149767e-3
4.07727e-2 -1.2469392e0 8.5969275e-3 8.5969275e-3
1.224036e-1 -1.2469392e0 2.5464838e-2 2.5464838e-2
2.040344e-1 -1.2469392e0 4.134555e-2 4.134555e-2
2.856653e-1 -1.2469392e0 5.5601903e-2 5.5601903e-2
3.672963e-1 -1.2469392e0 6.7780838e-2 6.7780838e-2
4.489272e-1 -1.2469392e0 7.7502817e-2 7.7502817e-2
5.30558e-1 -1.2469392e0 8.4581564e-2 8.4581564e-2
6.12189e-1 -1.2469392e0 8.890818e-2 8.890818e-2
6.938199e-1 -1.2469392e0 9.0557384e-2 9.0557384e-2
7.754507e-1 -1.2469392e0 8.9735208e-2 8.9735208e-2
8.570816e-1 -1.2469392e0 8.683954e-2 8.683954e-2
9.387126e-1 -1.2469392e0 8.21418944e-2 8.21418944e-2
1.0203435e0 -1.2469392e0 7.6089041e-2 7.6089041e-2
1.1019743e0 -1.2469392e0 6.9104373e-2 6.9104373e-2
1.1836053e0 -1.2469392e0 6.15908e-2 6.15908e-2
1.2652362e0 -1.2469392e0 5.390898e-2 5.390898e-2
1.346867e0 -1.2469392e0 4.6367023e-2 4.6367023e-2
1.4284981e0 -1.2469392e0 3.92083e-2 3.92083e-2
1.510129e0 -1.2469392e0 3.2608237e-2 3.2608237e-2
1.5917598e0 -1.2469392e0 2.6682143e-2 2.6682143e-2
1.6733907e0 -1.2469392e0 2.1487575e-2 2.1487575e-2
1.7550217e0 -1.2469392e0 1.7034513e-2 1.7034513e-2
1.8366525e0 -1.2469392e0 1.32968239e-2 1.32968239e-2
1.9182834e0 -1.2469392e0 1.02213876e-2 1.02213876e-2
1.9999144e0 -1.2469392e0 7.7392383e-3 7.7392383e-3

-2.0e0 -1.1938783e0 -8.806781e-3 -8.806781e-3
-1.9183691e0 -1.1938783e0 -1.16314732e-2 -1.16314732e-2
-1.8367383e0 -1.1938783e0 -1.51313588e-2 -1.51313588e-2
-1.7551074e0 -1.1938783e0 -1.9384752e-2 -1.9384752e-2
-1.6734764e0 -1.1938783e0 -2.4453207e-2 -2.4453207e-2
-1.5918456e0 -1.1938783e0 -3.0365228e-2 -3.0365228e-2
-1.5102147e0 -1.1938783e0 -3.7110007e-2 -3.7110007e-2
-1.4285837e0 -1.1938783e0 -4.4620718e-2 -4.4620718e-2
-1.3469528e0 -1.1938783e0 -5.2770415e-2 -5.2770415e-2
-1.265322e0 -1.1938783e0 -6.1354338e-2 -6.1354338e-2
-1.183691e0 -1.1938783e0 -7.0098386e-2 -7.0098386e-2
-1.1020601e0 -1.1938783e0 -7.8651942e-2 -7.8651942e-2
-1.0204292e0 -1.1938783e0 -8.6603587e-2 -8.6603587e-2
-9.387982e-1 -1.1938783e0 -9.34933066e-2 -9.34933066e-2
-8.571674e-1 -1.1938783e0 -9.8857152e-2 -9.8857152e-2
-7.755363e-1 -1.1938783e0 -1.02161435e-1 -1.02161435e-1
-6.939055e-1 -1.1938783e0 -1.0306576e-1 -1.0306576e-1
-6.122746e-1 -1.1938783e0 -1.01172272e-1 -1.01172272e-1
-5.306438e-1 -1.1938783e0 -9.627999e-2 -9.627999e-2
-4.490128e-1 -1.1938783e0 -8.8244476e-2 -8.8244476e-2
-3.673819e-1 -1.1938783e0 -7.7164885e-2 -7.7164885e-2
-2.85751e-1 -1.1938783e0 -6.3305304e-2 -6.3305304e-2
-2.0412e-1 -1.1938783e0 -4.7080289e-2 -4.7080289e-2
-1.224892e-1 -1.1938783e0 -2.9011555e-2 -2.9011555e-2
-4.08583e-2 -1.1938783e0 -9.8080385e-3 -9.8080385e-3
4.07727e-2 -1.1938783e0 9.7874898e-3 9.7874898e-3
1.224036e-1 -1.1938783e0 2.8991281e-2 2.8991281e-2
2.040344e-1 -1.1938783e0 4.7060544e-2 4.7060544e-2
2.856653e-1 -1.1938783e0 6.3286305e-2 6.3286305e-2
3.672963e-1 -1.1938783e0 7.7146906e-2 7.7146906e-2
4.489272e-1 -1.1938783e0 8.8227652e-2 8.8227652e-2
5.30558e-1 -1.1938783e0 9.626443e-2 9.626443e-2
6.12189e-1 -1.1938783e0 1.01158127e-1 1.01158127e-1
6.938199e-1 -1.1938783e0 1.03053044e-1 1.03053044e-1
7.754507e-1 -1.1938783e0 1.02150159e-1 1.02150159e-1
8.570816e-1 -1.1938783e0 9.8847261e-2 9.8847261e-2
9.387126e-1 -1.1938783e0 9.34989478e-2 9.34989478e-2
1.0203435e0 -1.1938783e0 8.6610768e-2 8.6610768e-2
1.1019743e0 -1.1938783e0 7.8660222e-2 7.8660222e-2
1.1836053e0 -1.1938783e0 7.0107811e-2 7.0107811e-2
1.2652362e0 -1.1938783e0 6.13634e-2 6.13634e-2
1.346867e0 -1.1938783e0 5.2778679e-2 5.2778679e-2
1.4284981e0 -1.1938783e0 4.4628992e-2 4.4628992e-2
1.510129e0 -1.1938783e0 3.7117216e-2 3.7117216e-2
1.5917598e0 -1.1938783e0 3.0371881e-2 3.0371881e-2
1.6733907e0 -1.1938783e0 2.4458623e-2 2.4458623e-2
1.7550217e0 -1.1938783e0 1.938986e-2 1.938986e-2
1.8366525e0 -1.1938783e0 1.51352538e-2 1.51352538e-2
1.9182834e0 -1.1938783e0 1.1634854e-2 1.1634854e-2
1.9999144e0 -1.1938783e0 8.8094106e-3 8.8094106e-3

-2.0e0 -1.1408174e0 -9.9682343e-3 -9.9682343e-3
-1.9183691e0 -1.1408174e0 -1.31655124e-2 -1.31655124e-2
-1.8367383e0 -1.1408174e0 -1.71268922e-2 -1.71268922e-2
-1.7551074e0 -1.1408174e0 -2.1941463e-2 -2.1941463e-2
-1.6734764e0 -1.1408174e0 -2.7677768e-2 -2.7677768e-2
-1.5918456e0 -1.1408174e0 -3.4369885e-2 -3.4369885e-2
-1.5102147e0 -1.1408174e0 -4.2003801e-2 -4.2003801e-2
-1.4285837e0 -1.1408174e0 -5.0506e-2 -5.0506e-2
-1.3469528e0 -1.1408174e0 -5.9729411e-2 -5.9729411e-2
-1.265322e0 -1.1408174e0 -6.9446652e-2 -6.9446652e-2
-1.183691e0 -1.1408174e0 -7.9342363e-2 -7.9342363e-2
-1.1020601e0 -1.1408174e0 -8.9025005e-2 -8.9025005e-2
-1.0204292e0 -1.1408174e0 -9.8024193e-2 -9.8024193e-2
-9.387982e-1 -1.1408174e0 -1.05821364e-1 -1.05821364e-1
-8.571674e-1 -1.1408174e0 -1.118775e-1 -1.118775e-1
-7.755363e-1 -1.1408174e0 -1.15648e-1 -1.15648e-1
-6.939055e-1 -1.1408174e0 -1.16673236e-1 -1.16673236e-1
-6.122746e-1 -1.1408174e0 -1.14519814e-1 -1.14519814e-1
-5.306438e-1 -1.1408174e0 -1.08962372e-1 -1.08962372e-1
-4.490128e-1 -1.1408174e0 -9.9878412e-2 -9.9878412e-2
-3.673819e-1 -1.1408174e0 -8.7345023e-2 -8.7345023e-2
-2.85751e-1 -1.1408174e0 -7.1680666e-2 -7.1680666e-2
-2.0412e-1 -1.1408174e0 -5.328758e-2 -5.328758e-2
-1.224892e-1 -1.1408174e0 -3.283321e-2 -3.283321e-2
-4.08583e-2 -1.1408174e0 -1.10991562e-2 -1.10991562e-2
4.07727e-2 -1.1408174e0 1.10759026e-2 1.10759026e-2
1.224036e-1 -1.1408174e0 3.2810266e-2 3.2810266e-2
2.040344e-1 -1.1408174e0 5.3265231e-2 5.3265231e-2
2.856653e-1 -1.1408174e0 7.1659155e-2 7.1659155e-2
3.672963e-1 -1.1408174e0 8.732467e-2 8.732467e-2
4.489272e-1 -1.1408174e0 9.985937e-2 9.985937e-2
5.30558e-1 -1.1408174e0 1.08944763e-1 1.08944763e-1
6.12189e-1 -1.1408174e0 1.14503802e-1 1.14503802e-1
6.938199e-1 -1.1408174e0 1.16658842e-1 1.16658842e-1
7.754507e-1 -1.1408174e0 1.15635234e-1 1.15635234e-1
8.570816e-1 -1.1408174e0 1.11866307e-1 1.11866307e-1
9.387126e-1 -1.1408174e0 1.05811716e-1 1.05811716e-1
1.0203435e0 -1.1408174e0 9.8033873e-2 9.8033873e-2
1.1019743e0 -1.1408174e0 8.9034715e-2 8.9034715e-2
1.1836053e0 -1.1408174e0 7.9352602e-2 7.9352602e-2
1.2652362e0 -1.1408174e0 6.9456732e-2 6.9456732e-2
1.346867e0 -1.1408174e0 5.9739761e-2 5.9739761e-2
1.4284981e0 -1.1408174e0 5.0515512e-2 5.0515512e-2
1.510129e0 -1.1408174e0 4.2012001e-2 4.2012001e-2
1.5917598e0 -1.1408174e0 3.4377513e-2 3.4377513e-2
1.6733907e0 -1.1408174e0 2.7684373e-2 2.7684373e-2
1.7550217e0 -1.1408174e0 2.1947223e-2 2.1947223e-2
1.8366525e0 -1.1408174e0 1.71313725e-2 1.71313725e-2
1.9182834e0 -1.1408174e0 1.31691672e-2 1.31691672e-2
1.9999144e0 -1.1408174e0 9.9713206e-3 9.9713206e-3

-2.0e0 -1.0877565e0 -1.12195251e-2 -1.12195251e-2
-1.9183691e0 -1.0877565e0 -1.48179683e-2 -1.48179683e-2
-1.8367383e0 -1.0877565e0 -1.9276225e-2 -1.9276225e-2
-1.7551074e0 -1.0877565e0 -2.4695761e-2 -2.4695761e-2
-1.6734764e0 -1.0877565e0 -3.1152422e-2 -3.1152422e-2
-1.5918456e0 -1.0877565e0 -3.8683943e-2 -3.8683943e-2
-1.5102147e0 -1.0877565e0 -4.7276875e-2 -4.7276875e-2
-1.4285837e0 -1.0877565e0 -5.6846323e-2 -5.6846323e-2
-1.3469528e0 -1.0877565e0 -6.7226727e-2 -6.7226727e-2
-1.265322e0 -1.0877565e0 -7.8163113e-2 -7.8163113e-2
-1.183691e0 -1.0877565e0 -8.9302559e-2 -8.9302559e-2
-1.1020601e0 -1.0877565e0 -1.00198799e-1 -1.00198799e-1
-1.0204292e0 -1.0877565e0 -1.1032869e-1 -1.1032869e-1
-9.387982e-1 -1.0877565e0 -1.19058453e-1 -1.19058453e-1
-8.571674e-1 -1.0877565e0 -1.25943541e-1 -1.25943541e-1
-7.755363e-1 -1.0877565e0 -1.30158301e-1 -1.30158301e-1
-6.939055e-1 -1.0877565e0 -1.31314645e-1 -1.31314645e-1
-6.122746e-1 -1.0877565e0 -1.28908304e-1 -1.28908304e-1
-5.306438e-1 -1.0877565e0 -1.22663599e-1 -1.22663599e-1
-4.490128e-1 -1.0877565e0 -1.12410359e-1 -1.12410359e-1
-3.673819e-1 -1.0877565e0 -9.8329762e-2 -9.8329762e-2
-2.85751e-1 -1.0877565e0 -8.065608e-2 -8.065608e-2
-2.0412e-1 -1.0877565e0 -5.9984738e-2 -5.9984738e-2
-1.224892e-1 -1.0877565e0 -3.6963557e-2 -3.6963557e-2
-4.08583e-2 -1.0877565e0 -1.24932428e-2 -1.24932428e-2
4.07727e-2 -1.0877565e0 1.24670683e-2 1.24670683e-2
1.224036e-1 -1.0877565e0 3.6937726e-2 3.6937726e-2
2.040344e-1 -1.0877565e0 5.9959583e-2 5.9959583e-2
2.856653e-1 -1.0877565e0 8.0660426e-2 8.0660426e-2
3.672963e-1 -1.0877565e0 9.830685e-2 9.830685e-2
4.489272e-1 -1.0877565e0 1.12388928e-1 1.12388928e-1
5.30558e-1 -1.0877565e0 1.22643776e-1 1.22643776e-1
6.12189e-1 -1.0877565e0 1.28890282e-1 1.28890282e-1
6.938199e-1 -1.0877565e0 1.31298447e-1 1.31298447e-1
7.754507e-1 -1.0877565e0 1.30143935e-1 1.30143935e-1
8.570816e-1 -1.0877565e0 1.2593094e-1 1.2593094e-1
9.387126e-1 -1.0877565e0 1.19141417e-1 1.19141417e-1
1.0203435e0 -1.0877565e0 1.1031944e-1 1.1031944e-1
1.1019743e0 -1.0877565e0 1.00209677e-1 1.00209677e-1
1.1836053e0 -1.0877565e0 8.931372e-2 8.931372e-2
1.2652362e0 -1.0877565e0 7.8174767e-2 7.8174767e-2
1.346867e0 -1.0877565e0 6.7237794e-2 6.7237794e-2
1.4284981e0 -1.0877565e0 5.6856546e-2 5.6856546e-2
1.510129e0 -1.0877565e0 4.7286069e-2 4.7286069e-2
1.5917598e0 -1.0877565e0 3.8692287e-2 3.8692287e-2
1.6733907e0 -1.0877565e0 3.1159717e-2 3.1159717e-2
1.7550217e0 -1.0877565e0 2.4701602e-2 2.4701602e-2
1.8366525e0 -1.0877565e0 1.9281522e-2 1.9281522e-2
1.9182834e0 -1.0877565e0 1.48223106e-2 1.48223106e-2
